text_id,project,translation,token_count,be_loss_framing,be_gain_framing,be_reference_point,be_complaint_petition,be_certainty_claim,be_forecast_claim,be_failed_prediction,be_interest_rate,be_loan_credit,be_deferred_payment,be_fairness_claim,be_reciprocity,be_price_mention,be_commodity_grain,be_commodity_money,be_labor_absence,be_wage_payment,be_risk_mention,be_contract_formal,be_tax_tribute,be_loss_aversion_signal,be_overconfidence_signal,be_calibration_signal,be_economic_core
P336062,saao_saa04,"[Šam]aš, great lord, give me a firm positive answer to what I am asking you! [Should Assur]banipal, son of Esarhaddon, king of Assyria, [send Nabû-šarru-uṣu]r, rab mūgi, to Egypt, as he wishes, and [should he g]o? If he goes, will he successfully carry out whatever oral orders [Assur]banipal is giving to him? Does your great divinity know it? Is it decreed and confirmed in a favorable case, by the command of your great divinity, [Šamaš], great lord? Will he who can see, see it? Will he who can hear, hear it? [Disregard] the (formulation) of today's case, be it good, be it faulty, (and that) the day is overcast, and it is raining. [Disregard that a clean] or an unclean person has touched the sacrificial sheep, [or] blocked [the w]ay of the sacrificial sheep. [Disregard that] an unclean man or woman [has come near] the place of [the extispicy and made it] unclean. [Disregard that] an unclean [person] has performed extispicy [in] this [place]. [Disregard that the] ram (offered) to your divinity for the performance of the extispicy is deficient or faulty. [Disregard that he who] touches the forehead of the sheep is dressed in his ordinary soiled garments, (or) has eaten or drunk anything unclean. [Disregard that] I, the haruspex your servant, have jumbled the oracle query in my mouth, (or) changed or altered [the pro]ceedings. Let them be taken out and put aside! I [ask] you, Šamaš, great lord, whether Assurbanipal, son of Esarhaddon, king of Assyria, should send Nabû-šarru-uṣur, rab-mūgi, to Egypt, and whether he will carry out whatever orders Assurbanipal is giving to him. Be present in this ram, place (in it) a firm positive answer, favorable designs, favorable, propitious omens [by] the oracular command of your great divinity, and may I see (them). May (this query) go [to] your great divinity, O Šamaš, great lord, and may an oracle be given as an answer. [Mon]th Nisan (I), 4th day, eponym year of [NN].",328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336064,saao_saa04,"[Šamaš, great lord], give me a fi[rm positive answer to what I am asking you]! [Should Esarhaddon, king of Assyria, strive and plan]? Should he, with his troops and camp, [an army as great as he wi]shes, take the road, and go [to the district where he] wishes? Will he [......] reach that district? Will [......] his [provisions] be put in place for him and will a guide direct him? [Will Esarhaddon, king of] Assyria, and his troops and camp, [escape], be saved, save themselves, extricate themselves [from ..., from] a native enemy garrison, or from [any] fierce enemy? [Will Esarhaddon, king of Assyria], with his troops and camp, [return and set fo]ot [on Assyrian soil? Will he safely enter] his palace in Nineveh? [Does your great divinity kno]w it? [Is it decreed and confirmed] in a favorable case, by the command of your [great] divinity, [Šamaš, great lord]? Will he who can see, see it? Will he who can hear, he[ar it]? [Disregard that ...]... joyful [......]. [Disregard that] they (may) experience [trouble and hardships on the journey]. [Disregard that ...] the rear of the enemy [......]. (Break) (SPACER) [May (this query) go to your great divinity, O Šamaš, great lord, and may an oracle be] given as an answer. [...... of the gall bladder] is split and faces the base of the 'finger' [......]. [......] it faces downward [......]. [...... In the area of the 'finger'] a long design is drawn straight. [...... The heart of the r]am is normal. Check-up.",238,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336065,saao_saa04,"(Beginning destroyed) Disregard the (formulation) of today's case, [be it good, be it faulty]. Disregard that [an unclean person has performed extispicy] in this place, or (that) unclean people [have come near] (the place of the extispicy) [and made it unclean]. [Dis]regard that the ram (offered) to your divinity [for the performance of the extispicy is deficient or faulty]. Disregard that he who touches the forehead of the sheep [is dressed in his ordinary soiled garments]. Disregard that I, the haruspex your servant, [am dressed in my ordinary soiled garments], have eaten, drunk, (or) anointed [myself with, touched or stepped upon] anything unclean, have changed or altered the proceedings, [or jumbled the oracle query in my mouth]. The 'station' is present. The 'path' re[aches] its 'seats.' [The ba]se of the right surface of the 'finger' is split. The 'cap' [...]. (Break) Month Shebat (XI), 13th day [......].",142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336066,saao_saa04,"[Šamaš, great lord], give me a fi[rm positive answer to what I am asking you]! [Should Assurbanipal, son of Esarhaddon, king of Assyria, str]ive and plan? Should he send [Ša-Nabû-šû, chief eunuch, with men, hors]es, and an army, as great as he wishes, [to the city ... in the district of Ellipi], and should they go? [If he, having planned, sends] him, and he sets up [camp against the city ...], will he also be able to set up [camp wherever he wishes] in the district [of Ellipi]? [Will Ša-Nabû-šû, chief eunuch, with the army a]t his [disposal], escape from Ellipian troops, [...ian troops], Median [troops, Cimmerian] troops, [or any other enemy]? Will they be saved, survive, [be well? Will they eva]de [them] and get out, [will they achieve victory and power? Will the chief eu]nuch and the army at his disposal [return safely and] set foot [on Assyrian soil]? [Does your great divinity know it? Is it decreed and confirmed in a favorable case], by the command of your [great] divinity, [Šamaš, great lord? Will he who can see, see it? Will he who can] hear, [hear it]? (Break) (SPACER) [Disregard that an unclean person has performed extispicy in this place]. [Disregard that the ram (offered) to your divinity for the performance of the extis]picy is defi[cient or faulty]. [Disregard that he who touches the forehead of the sheep is dressed in his ordinary soiled garments, (or) has eaten, drunk, (or) anointed himself with] anything unclean. [Disregard that I, the haruspex your servant, have cha]nged or altered [the proceedings, (or) jumbled] the oracle query in [my mouth]. [Let them be taken out and put aside]! [I ask you, Šamaš, gr]eat [lord], whether Assur[bani]pal, son of Esarhaddon, [king of Assyria], should send [Ša-Nabû-šû, chief eunuch, with men, horses], and an army as great as he wishes, [to that city ... which is in the district of] Ellipi, (whether) [they should set up camp against that city, (and whether) the ch]ief eunuch, [and all the men, horses and army] at his disposal, [will return safely and] set foot on As[syrian soil]. [......] The middle surface of the 'finger' is split on the right of the 'finger.' The base of the middle surface of the 'finger' is split. [......]. The middle '[fin]ger' of the lung is atrophied. The coils of the colon are 14 in number. The heart of the ram is normal. [Be present in this ram, place (in it) a firm positive answer], favorable designs, favorable, propitious omens [by the oracular command of your great divinity, and] may I see (them). [May (this query) go to your great divini[ty, O Šamaš, great lord, and] may [an oracle] be given as an answer. (SPACER)",445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336067,saao_saa04,"(Beginning destroyed) [...... any human being, whether male or female, who] is called [by a name] [......, whether in ... where] he spends the night, [......] or in wine, [......, or on his roy]al [throne], while he is sitting on it, [......, or (while he is engaged) in] washing, [......, or by] force, [make rebellion or insurrection against Esarh]addon, king of As[syria], [or act with evil intent against him? Does your great divini]ty know it? Is it decreed and confirmed [in a favorable case, by the command of your great divinity, Šamaš, great lord? Will he who can see, see it? Will he who can hear, hear] it? (SPACER) [Disregard the (formulation) of today's case, be it good, be it] faulty. [Disregard that a clean or an unclean person has touched the sacrificial sheep, or] blocked [the way of the sacrificial sheep]. [Disregard that an unclean man or woman has come near the place of the extispicy and made it] unclean. [Disregard that an unclean person has performed] extispicy [in this place]. [Disregard that the ram (offered) to your divinity for the performance of the extispicy is deficient or] faulty. [Disregard that he who touches the forehead of the sheep is] dressed [in his ordinary soiled garments]. [Disregard that the oracle query has become] jumbled [in the mouth of the haruspex, your servant, (or that) he has changed (or) altered the proceedings]. [Let them be taken out and put] aside! [I ask you, Šamaš, great lord, whether from this day, the ...th day of this month, ... of] this [ye]ar, [to the ...th day of this month, ... of] th[is year], [Esarhaddon, king of Assyria, will be seized and ki]lled (Rest destroyed)",268,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P336068,saao_saa04,"(Beginning destroyed) [or a str]ong [enemy ...] agai[nst ...] (Break) (SPACER) [Disregard that he who touches the forehead of the sheep is dressed in his ordinary soiled garmen]ts. [Disregard that the orac]ular query has be[come jumbled in the mouth of the haruspex, your servant]. [Let them be taken out and put aside]! [I as]k you, [Šamaš, great lord, whether ...] or [...... or a str]ong enemy will [att]ack [NN and the army of Esarhaddon, ki]ng of Assyria, [kill (and) plunder them, (and whether) Esar]haddon, [king of Assyria, will be troubled and angry]. (Rest destroyed)",84,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P336069,saao_saa04,"(Beginning destroyed) (SPACER) [Let them be taken out and put aside]! [I ask you], Šamaš, great lord, [whether, should Assurbanipal, son of Esarh]addon, king of Assyr[ia, send NN to ..., (and should) he] go [...], [he will successfully carry out whatever orders and] matters [......]. (Rest destroyed)",39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336071,saao_saa04,"[Šamaš, great lord], give me a firm positive ans[wer to what I am asking you]! Will [......] city lord of the land of Nart[u] line up (a battle array) [against troops of Esarhaddon, king of Assyr]ia? (Break) (SPACER) [Be present in this ram, place (in it) a firm positive answer], favorable [designs, favorable, propitious omens by the oracular command of your great divinity], and may I see (them). May (this query) go [to your great divinity, O Šamaš, great lord], and may an oracle be given as an answer. [...] A design is drawn crosswise in the top of the area of the 'finger.' [... The upper/lower pa]rt is elevated. The base of the middle part is 'bound.' The breast-bone is thick. [......]. First extispicy. ruling [... The mid]dle of the middle surface of the 'finger' is split. The 'increment' is normal. [...]... The breast-bone is thick. The coils of the colon are 14 in number. The heart of the ram is normal. Che[ck-up].",155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336072,saao_saa04,"(Beginning destroyed) [Dis]regard that the days [......]. Disregard the (formulation) of [today's] case, [be it good, be it faulty]. Disregard that a clean [or an unclean person has touched the sacrificial sheep, or blocked the way of the sacrificial sheep]. Disregard that an unclean [man or woman has come near the place of the extispicy and made it unclean]. Disregard that the ram (offered) [to your divinity for the performance of the extispicy is deficient or faulty]. Disregard that [he who touches the forehead of the sheep is dressed in his ordinary soiled garments, has eaten, drunk, (or) anointed himself with] anything [unclean], or [has altered or changed the proceedings]. (Break) [... the coils of the co]lon are 14 in number. The vertebrae are recessed. [...... Say]a, Marduk-šumu-uṣur. Mon[th ..., ...th day].",125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336074,saao_saa04,"[Šamaš, great lord, give me a fi]rm positive answer [to what I am ask]ing you! Should [Esarhaddon, ki]ng of Assyria, strive and plan? [Should he send men, horse]s and troops, as he wishes, [to the dis]trict and the cities written [in] this [pap]yrus, and placed [before] your great [divinity]? Should they go? Is it pleasing [to your gre]at [divinity]? [Is it dec]reed and confirmed [in a favorable case, by the command] of your great divinity, [Šamaš, great lord]? [Disregard the (formulation) of today's case], be it good, be it faulty, (and that) the day is overcast. [Disregard that a clean or an unclean person has] touched [the sacrificial sheep], or blocked the way of the sacrificial sheep. [Disregard that an unclean man or woman] has come near the place of the extispicy and made it unclean. Performed by [NN and] Marduk-šumu-uṣur. Month [...], 17th day. [Disregard that] an unclean person has performed extispicy [in this place]. [Disregard that the ram (offered) to your divinity for the performance] of the extispicy is deficient or faulty. [Disregard that he who touches the forehead of the sheep] is dressed in his ordinary soiled [garments, has eaten, drunk, (or) anointed] himself with [anything unclean], (or) has altered or changed the proceedings. [Disregard that] the oracle query has become jumbled [in the mouth of the haruspex, your servant]. [Let them be taken out and put aside]! I ask you, Šamaš, great lord, [whether Esarhaddon, king of Assyria, should send] men, horses, and troops, [as he wishes, to the dis]trict and the cities [written in this papyrus] and placed [be]fore your great divinity, [and whether they should go]. Be present [in] this ram, place (in it) [a firm positive answer, favorable designs, favorable, propitious] omens [by the oracular command of your great divinity, and may I see (them)]. (SPACER) [May (this query) go to your great divinity, O Šamaš], great lord, [and may an oracle be given as an answer]. [...] is curled in its [entirety]. [...... the 'fin]ger' is thick. [......] the middle ['finger'] of the lung is overturned. [...... the breast]-bone is thick. The coils of the colon are 14 in number.",352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336075,saao_saa04,"[Šamaš, great lord, gi]ve me a firm positive answer [to what I am ask]ing you! Should [Esarhaddon, kin]g of Assyria, strive and pla[n? Should he send NN with men], horses, and troops, as he wi[shes ......]? (Break) (SPACER) [Be present in this ram], place (in it) a firm [positive answ]er, favorable designs, [favorable, propitious omens by the oracular command of your great] divinity, and may I [see] (them). May (this query) go [to your great divinity, O Šamaš], great lord, and may an oracle be given as an [answer]. [...... The 'str]ength' is absent. The 'path' on the left of the gall bladder is present. There is a 'request'-mark in the base of the middle surface of the 'finger.' [...]... The base of the middle part is 'loose.' The breast-bone is thick. The coils of the colon [are ... in number. Chec]k-up.",136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336077,saao_saa04,"[Šamaš, gre]at [lo]rd, give me a firm positive [answer] to what I am asking you! [Will whatev]er is written in th[is] papyrus and placed before your great divinity be accomplished successfully? Does your great divinity know it? Is it decreed and confirmed in a favorable case, by the command of your great divinity, Šamaš, great lord? Will he who can see, see it? Will he who can hear, he[ar it]? [Disregard the (formulation) of] today's case, be it good, [be it faulty]. [Disregard that a] clean or an unclean person has touched the sacrificial sheep, or [blocked the way of the sacrificial sheep]. [Disregard that an] unclean person [has performed extispicy] in this [place]. [Disregard that the] ram (offered) to [your] divinity [for the performance] of the extispicy [is deficient or faulty]. [Disregard that he who] touches the forehead of the sheep [is dressed] in his ordinary [soiled] garments, [(or) has eaten, drunk, (or) anointed himself with anything unclean]. [Disregard that] I, the haruspex your servant, [have jumbled] the oracle query in [my mouth], or changed (or) altered [the proceedings]. [Let them be taken out and put aside]! [I ask you], Šamaš, great lord, whether whatever [is written in this papyrus and placed] before your great divinity will [be ca]rried out [successfully]. Be present [in] this r[am, place (in it) a firm positive answer, favorable designs], favorable, propitious [omens] by the oracular [command of your great divinity, and may I see (them)]. [May (this query) go to] your great [divinity], O Šamaš, great lord, [and may an oracle be given as an answer].",263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336078,saao_saa04,"[Šamaš, great lord, give me a fi]rm positive answer to what I am asking you! [Should Esarhad]don, king of Assyria, [plan whatever] is written [in] this [pa]pyrus and [placed] before [your great] divinity, and do accordingly? Is it pleasing to your great divinity? Is it ac[ceptable] to your great divinity? Does your great divinity kn[ow it]? [Is it dec]reed and [con]firmed in a favorable case, by the command of your great divinity, Šamaš, [great] lo[rd]? Will he who can see, see it? Will he who can hear, [hear it]? [Disregard the (formulation) of] today's case, be it good or fau[lty]. [Disregard that] a clean or an unclean person has touched the sacrificial sheep, or [blocked] the way of the sacrificial sheep. [Disregard that an un]clean man or woman has come near the place of the extispicy and [made it unclean]. [......] of the king [may ...] to Aššur-šumu-uṣur and Aššur-šumu-ke''in. [...... may sa]y: ""They should let the released (troops) loose (to take plunder)!"" [......] against Tah[ark]a. [Disregard that] an unclean person has per[formed extispicy] in this place. [Disregard that the r]am (offered) to your divinity for the per[formance] of the extispicy [is deficient or faulty]. [Disregard that he who to]uches the forehead of the sheep is dressed in his [ordinary] soi[led garments], (or) has eaten, dru[nk, or anointed himself with any]thing unclean, (or) [has altered or changed] the proceedings. [Disreg]ard that the [oracle] query has bec[ome jumbled] in the mouth of the haru[spex, your servant]. Let them be taken out [and put aside]! I ask you, [Šamaš, great lord], whether Esarhaddon, king of [Assyria, should ...] whatever [is written] in [this] papy[rus and placed] before [your great] divinity, and [do] accor[dingly? Is it pleasing] to your great divinity. [Be present in th]is ram, [place] (in it) a firm positive answer, favorable designs, [favorable, propitious om]ens [by the oracular command of your great divinity, and may I see (them)]. [The 'station' and the 'pa]th' are present. The 'strength,' and the 'path' on the left of the gall bladder are curled. The left of the gall bladder [...]. [...] The lower part is elevated. The 'cap' rides upon the 'outside' and its threshold is [split]. [... The breast-bone] is thick. The coils of the colon are 14 in number. The heart of the sheep is nor[mal. Check-u]p. The 'station' [...]. [...] there is a ... 'weapon'-mark. The top of [...] the 'finger' is sp[lit]. [... it]s [right] is loose, its left is split. The left of the lung [...] The breast-[bone ......]. (Rest destroyed)",406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336079,saao_saa04,"[Šamaš, great lord], give me a firm positive answer [to what I am] asking you! [Esarhaddon, king] of Assyria, who is now [ill] and on whom [the 'hand' of god ...] is being 'placed' in extispicy — [if the 'hand' of god] ... is placed on him in extispicy, [is it decreed] and confirmed [in a favorable case, by] the command of your great divinity, [Šamaš, great lord]? (SPACER) [Disregard the (formulation) of] to[day's case], be it good, be it faulty. [Disregard that a clean or an unclean person] has touched [the sacri]ficial sheep, or bloc[ked] the way of the sacrificial sheep. [Disregard that an un]clean person [has performed extispicy in this place]. (Break) (SPACER) [I ask you, Šamaš, great lord, whether ... the 'hand' of god ... will be placed on him] in exti[spicy] Be present [in] this [ram], place (in it) [a firm positive answer], favorable [desig]ns, [favorable, prop]itious omens [by the oracular command of your] great [divinity, and] may I see (them). (SPACER) May (this query) go [to your great divinity, O Šamaš], great lord, and may an oracle be given as an answer. [Month ..., ...th day, eponym year of Na]bû-belu-uṣur (672), in the Review Palace of Calah.",193,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P336080,saao_saa04,"(Beginning destroyed) [Assurbanipal, king of] Assyria, who is [now ill, and on whom the 'hand' of god ...] is b[eing 'placed'] in extispicy, [(whom) you]r great [divinity knows] — [if he is ill with the 'hand' of god] placed [on him in di]vination, [is it ......] of the land of Akkad? Does your great divinity know it? Is [this] 'ha[nd' of god ...], which is being pla[ced on him] in extispicy, decreed and confirmed [in a favorable case] by the command of yo[ur great] divinity, [Šamaš, great lord? Will he who can see, see it? Will he who can hear, hear it]? [Disregard the (formulation) of] today's [cas]e, [be it good, be it faulty]. [Disregard that a clean or an unclean] person has touched the [sacrificial sheep, or blocked the way of the sacrificial sheep]. [Disregard that an un]clean man or wo[man has come near the place of the extispicy and made it unclean]. [Disregard that an unclean person has performed extispicy in] this [place]. [Disregard that the ram (offered) to] your great [divini]ty [for the performance of the extispicy is deficient or faulty]. [Disregard that he who touches the forehead] of the sheep [is dressed in his ordinary soiled garments, (or) has eaten], drunk, anointed himself with, [touched, or stepped upon] anything unclean. [Disregard that I, the] haruspex your servant, [am dressed in my ordinary soiled] garments, [have eaten, drunk, an]ointed myself with, touched, or step[ped upon anything unclean], changed or altered the [proceed]ings, or [jumbled] the oracle query in my mouth. [Let them be ta]ken out and put aside! I ask you, [Šamaš, great lord, whether the 'hand' of god ... of Akka]d, which [is being placed] on [Assurbanipal, king of Assyria, in] extispicy, [is ... of] Akk[ad ......] (Rest destroyed)",283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336081,saao_saa04,"Šamaš, great lord, give me a firm positive answer to what I am asking you! Niq'a, mother of Esarhaddon, king of Assyria, who is now ill, and on whom the 'hand' of god Iqbi-damiq was placed in extispicy — will it pass by unto sacrificial sheep and oxen? If she is ill with this disease, is it decreed and confirmed in a favorable case, by the command of your great divinity, Šamaš, great lord? Will he who can see, see it? Will he who can hear, hear it? Disregard the (formulation) of today's case, be it good, be it faulty. Disregard that a clean or an unclean person has touched the sacrificial sheep, or blocked the way of the sacrificial sheep. Disregard that an unclean man or woman has come near the place of the extispicy and made it unclean. Disregard that an unclean person has performed extispicy in this place. Disregard that the ram (offered) to your divinity for the performance of the extispicy is deficient or faulty. Disregard that he who touches the forehead of the sheep is dressed in his ordinary soiled garments, (or) has eaten, drunk, or anointed himself with anything unclean. Disregard that I, the haruspex your servant, have eaten, drunk, or anointed myself with anything unclean, changed or altered the proceedings, or jumbled the oracle query in my mouth. Let them be taken out and put aside! I ask you, Šamaš, great lord: Be present in this ram, place (in it) a firm positive answer, favorable designs, favorable, propitious omens by the oracular command of your great divinity, and may I see (them). May (this query) go to your great divinity, O Šamaš, great lord, and may an oracle be given as an answer.",290,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336082,saao_saa04,"[Šamaš, great lord], give me a firm positive answ[er to what I am asking you]! [The lady NN, who] is placed [before] your great [divinit]y, [who is now ill and on who]m the 'hand' of Nanaya [of Uruk is being placed in extispicy] — will the 'hand' of Nanaya [of Uruk be pl]aced on her [in extispicy]? Does your great divinity know it? [Is it decreed and confirmed in a favorable case, by the command of yo]ur [great di]vinity, [Šamaš, great lord? ......] (Break) (SPACER) [Be present in this] ram, place (in it) [a firm positive answer, favorable designs, favorable, propitious] omens [by the oracular command] of your great [divinity], and [may I see (them)]. May (this query) go [to your great divinity, O Šamaš], great [lord], and may an oracle be given as an answer.",133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336084,saao_saa04,"(Beginning destroyed) Is it acceptable [to your great divinity and] to the great lord, Ma[rduk]? [Does your great divinity know it? Is it de]creed and confirmed [in a favo]rable case, by [the command] of your great divinity, [Šamaš, great lord]? [Will he who can see, see] it? Will he who can hear, hear it? [Disregard the (formulation) of] to[day's case], be it good or faulty. [Disregard that a clean or an unclean person] has touched the sacrificial sheep, or blocked the way of the sacrificial sheep. [Disregard that an unc]lean man or woman has come near the place of the extispicy and made it unclean. [Disregard that] an unclean person has performed extispicy in this place. [Disregard that the r]am (offered) to your great divinity for the performance of the extispicy is deficient or faulty. [Disregard that he who to]uches the forehead of the sheep is dressed in his ordi[nary] soiled garments, (or) has eaten, [dru]nk, or anointed himself with [anything un]clean. [Disregard that] I, the haruspex your servant, am dressed in my ordinary soiled garments, [have eaten, drunk, or an]ointed myself with [anything unclean], touched the (libation) beer, the maṣhatu flour, the water, the container and the fire, [changed or altered the proceedings], or jumbled the oracle query in my mouth. [Let them be taken out and put] aside! I ask you, Šamaš, great lord, [whether on the ...th of Iyyar (II) of the] coming year [the statue of the great lord Marduk] should be loaded on to a boat [in the In]ner City and go to B[abylo]n [......] (Rest destroyed)",257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336085,saao_saa04,"[Šamaš, great lord, give me a firm positive answer to what] I am asking you! [Should Assurbanipal, son of Esar]haddon, ki[ng of Assyria, appoint the man whose name is written] in [this papyrus and placed before yo]ur great [divinity, to] the office of [high priest] in the sh[rine of Marduk ......]? (Break) (SPACER) [Disregard that he who touches the head of the sacrificial sheep ... has eaten, drunk], or anoint[ed himself with anything unclean, (or) has altered or changed the proceedings]. [Disregard that the oracle query has become jumbled in the mouth] of the haruspex, your servant. [Let them be taken out] and put aside! I as[k you, Šamaš, great lord], [whether the man whose name] is written in this papyrus [and placed before your great divinity, should be appointed] to the office of [high priest] in the shrine of Marduk, (whether) it is pleasing [to the great lord Marduk, and acceptable] to the great lord Marduk. [Be present in this ram], pl[ace (in it) a fir]m [positive answer], favorable designs, [favorable, propitious omens by the oracular command of] your great [divinity, and may I see (them)]. May (this query) go [to your great divinity], O Šamaš, great lord, [and may an oracle be given as an answer]. [... is over]turned. The 'cap' of the lung is split. In[side ......] [...]. The coils of the colon are 16 in number. [......]",223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P336086,saao_saa04,"[Šamaš, great lord, give me a firm positive answer] to what I am asking you! [From this day], the 6th day of this month, the month Ad[ar (XII), to the 5th day of the month Sivan (III) of the coming year], [for 90 day]s and nights, my stipulated term — [within this stipulated term], [will (any of) the] eunuchs and the bearded (officials), [the king's] entourage, [or senior members of the royal line, or] junior members of the royal line, or any relative of the king [whosoever], [or the prefect]s, or the recruitment officers and te[am] comma[nders, or the royal bo]dyguard, or (his) personal guard, or the king's chariot men, [or the keepers of the inner gates], [or the ke]epers of the outer gates, or the attendants of the mule stables, or the la[ckeys], [or the] cooks, confectioners (and) bakers, [the entire body of] craftsmen, [or the] Itu'eans, the Elamites, the mounted bowmen, [the Hittites and the Gurreans, o]r the Akkadians, Arameans, or Cimme[rians, o]r the Egyptians, or the Nubians, or the Qed[arites], or their brothers, or their sons, or [their nephews], or their friends, or [their] guests, [or their] accom[plices], be they eunuchs or bearded (officials), or [any] enemy [at all], whether by day or by night, or in the cit[y or in the country], whether while (he is) sitting on the royal throne, or in a chariot, or [in a rickshaw], or while walking, whether while going out or co[ming in], or while (he is) sitting on the ..., be it men [who are on a military assignment], or men who enter into and leave from tax-collection, or while he is eating o[r drinking], or girding or ungirding himself, or while enga[ged in washing himself], whether through deceit or guile or an[y ... whatsoever], make an uprising and rebellion against Esarhaddon, king of Assyria? [Will they act with evil intent against him]? Does your great divinity know it? Is the making of an uprising and rebellion against Esarhaddon, k[ing of Assyria], decreed and confirmed in a favorable case, by the command of your great divinity, Šamaš, great lord? [Will he who can see, see it? Will he who can hear, hear it]? Disregard the (formulation) of today's case, be it good, [be it faulty]. Disregard that a clean or an unclean person has touched the sacrificial sheep, or [blocked the way of the sacrificial sheep]. Disregard that an unclean man or woman has [come near] the place of the extispicy [and made it unclean]. Disregard that an unclean person [has performed extispicy] in this place. Disregard that the ram (offered) to your great divinity for the perfor[mance of the extispicy is deficient or faulty]. Disregard that he who touches the forehead of the sheep is dressed in his ordinary soiled garments, (or) [has eaten, drunk, or anointed himself with] anything [unclean]. Disregard that I, the haruspex your servant, have eaten, drunk, or [anointed myself with] anything unclean, or changed (or) altered the proceedings. Let them be ta[ken out and put aside]! [I ask you, Šamaš, great lord, wh]ether from this day, the 6th day of this month, Adar (XII), to the [5th d]ay [of the month Sivan (III) of the coming year, they will make] an uprising and rebellion against Esarhaddon, [king of Assyria], (and whether) [they will act] in a hostile manner [against him], (and) ki[ll him]. (SPACER) (SPACER) (SPACER) Be present in this ram, [place (in it) a firm positive answer, favorable designs], favorable, propitious omens by the oracular [command of your great divinity, and may I see (them)]. [May (this query) go to] your great [divinity], O Šamaš, great lord, [and may an oracle be given as an answer]. [...] the 'path' is present. The 'strength' is absent. The left of the gall bladder is attached. [The middle sur]face of the ['finger' ...]. [The base of the middle 'finger' of the lung] is 'bound.' The breast-bone is thick. The coils of the colon are turned on the right [......]. [...] a flesh is torn. The 'increment' is normal. The upper part [is elevated]. [...]. The coils of the colon are 12 in number. Marduk-šumu-uṣur, Naṣiru, Tabnî, Aqaraya, Marduk-šumu-ibni, Banî, [NN]. Month Adar (XII), 6th day, memorandum [......].",691,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
P336087,saao_saa04,"[Šamaš, great lord, gi]ve me [a firm positive answer to what I am asking you]! [From the ...th day of this month ..., to the ...th day of the month ... of] this [year, for ... days and nights, my stipulated term — within this stipulated term, will (any of) the] magnates (and) governors, [or (any) of the eunuchs (and) the bearded (officials), the king's entourage, o]r any among senior members of the royal line [or junior members of the royal line, or the prefects, the recruitment officers (and) the team commanders, or] the chariot drivers (and) the 'third men,' (or) the chariot fighters, [......, o]r the cohort commanders, or the royal bodyguards, [or (his) personal guard, or the keepers of the inner gates (and) the ke]epers of the outer gates, or the mounted scouts, [or the trackers, or the ......], or the palace superintendents, the staff-bearers and the watchmen, [or the tailors, cup-bearers, cooks, confectioners and bakers, the entire body of craftsmen, or] the Assyrian [scribes], or the Aramean scribes, [...], [or the Itu'eans, the Elamites, the mounted bowmen, the Gurreans, o]r the Manneans, the Medes, the Cimmerians, [or the Arameans (and) the Hittites, or the Philistines, or] the Sidonians, or the Egyptians [(and) the Nubians, or the Qedarites, or the Šabuqeans], or the eunuchs who bear arms, [or the bearded (officials) who bear arms and stand guard for the king], or any of the entire body of those exempt, [their accomplices and confederates, their brothers and s]ons, their family [......] (Break) (SPACER) [Be present in this ram, place (in it) a firm positive answer], favorable [designs, favorable, propitious omens by the ora]cular [command of your great divinity, and may I] see (them). [May (this query) go to your great divinity, O Šamaš, great lord, and] may an oracle be given as an answer.",296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
