doc_id,hgv_id,tm_id,ddb_hybrid,filename,date_text,date_year_approx,provenance,language,transcription_text,translation_text,has_translation
p.iand.zen.49,110101,110101,p.iand.zen;;49,p.iand.zen.49,,,,grc,"βασιλε ύο ντος Πτολεμαί ο υ τοῦ Πτ ολεμαί ο υ Σωτῆρος ἔτους λ μη ν ὸς Φαμενὼθ ϛ . ὀμ νύει ρων Διονυσίου Πέρσης τῆ ς ἐπι γονῆς βασιλέα Πτολ ε μαῖον καὶ Ἀρσινόην Φιλάδε λ φ ον κ αὶ τοὺς τούτων γονεῖς θεοὺς Σωτῆρας ἦ μὴν ἐ͂ μὲν μὴ σ εσυ ρα κέναι παρὰ Κλειτάρ χ ο υ μηδὲ Ἀνόσιτος π αρευ ρ έ σει μη δε μιᾶι τὸν κροτ ῶνα , τὰς ἑκατὸν ἀρτάβας αὐτ ῶ ν καὶ ει εὐορκοῦντ ι εὐουρκοῦντ ι μέν μοι εὖ εἴη",,False
p.iand.zen.5,2479,2479,p.iand.zen;;5,p.iand.zen.5,256 BC,-256.0,Philadelphia,grc,"ἔτους κθ , Χο ι ὰχ ιθ . ἔχ ει Πᾶτ ι ς Πάιτος εἰς ξυλ ο κοπίαν τ ῆς κοπάδος ἀ ρο υ ρῶν ε ἀν ὰ τετρώβολον γ διώβολον καὶ εἰς ἐμπυ ρ ισμὸν ἀ ρο υ ρῶν ε ἀν ὰ τετρώβολον γ διώβολον ἔτους κθ , Χοιὰχ ιθ . ἔ χει Πᾶτις Πάιτ ος εἰς ξυλοκοπίαν τ ῆς κο π άδος ἀ ρο υ ρῶν ε ἀν ὰ τετρώβολον γ διώβολον καὶ ε ἰς ἐμπυρισμὸν ἀ ρο υ ρῶν ε ἀν ὰ τετρώβολον γ διώβολον .",,False
p.iand.zen.50,110102,110102,p.iand.zen;;50,p.iand.zen.50,,,,grc,"μωρούμενον τὸν λοιπὸν χρόνον. ἐνε ύ χ ο μαι τὴν α του βασ ι λεί α ν καὶ τ Ἀπολλωνί ου εὐημε ρία ν, μὴ παρακούσῃς τῆς ἐντ εύξεως.",,False
p.iand.zen.51,1890a,1890,p.iand.zen;;51,p.iand.zen.51,,,,grc,ι ἡγεμ όνι κρ ιθῆς ἀρ ταβ- β γίνεται ἀρ ταβ- γίνεται ἀρ ταβ- ο ἀρ ταβ- ια χ οίνικ- η εωι ἀρ ταβ- β νι ἀρ ταβ- α χ οίνικ- η ἵπποις ἀρ ταβ- α Κλεάνακτι καὶ κρ ιθῆς Ἀγάθωνι δ ε Δριμύλωι συν ωριστῆι χ οίνικ- ς καὶ τούτων ἵπποι ς το ι σ ρας κα μ χ οίνικ- η ἀρ ταβ- β χ οίνικ- δ α χ οίνικ- ιβ ι αβ αιτα Πτο λεμαΐδα ἀρ ταβ- ς γίνεται ἀρ ταβ- νδ ς γίνεται ἀρ ταβ- ξ διωβολ- ἡμιωβελι- γίνεται δραχμ- γίνεται ι καὶ κ ε ει κ α γίνεται,,False
p.iand.zen.52,1890b,1890,p.iand.zen;;52,p.iand.zen.52,ca. 260 BC,-260.0,Philadelphia,grc,κθ ἐν ε π α vestiges Ἱππόστρατος Αὐαῆλος Παναβῆλος Ζαβάλνος Φίλων Μένων Ζήνων Ὁσαῖος Ἀνναῖος Σανναῖος Κο υ σνατᾶνος Νικ ά ν ω ρ Παρ Δωροθέωι δ ἐν Πτολε μαΐδι ἔτους κ ζ Ἀρτεμισίο υ καὶ ἔ χει ει vestiges μανδάκαι τρ ίχι ναι ς κα ὶ σαγμ τ ριχι ν α τρίχουν ε α σάκκ ων ἡμι τρι β ῶν ζεύγη β κατα βολ αὶ λ ι ν αῖ β σάγμα συ αληνι α,,False
p.iand.zen.53,2111,2111,p.iand.zen;;53,p.iand.zen.53,III sac,,Philadelphia,grc,ἃ ἐξε ι λόμεθα ἐ κ τοῦ πλοίου ἐν τῶι Βερενίκη ς Ὅρμωι· ἐλαίου κερ άμιον ἡμιδεές α μήκωνος λευκ ῆς σπυρὶς ἡμιδεής α οἴνου παλαιοῦ κερ άμι μήλων κλούιον α ἐλαιῶν κερ άμιον Κνίδιο ν α ἐν κλουίωι μήκων ῥ οῶν ἀγ γεῖα ἀν γεῖα γ χεννίων σαλούσιον α ν ὑδρίσκη α ὑ δρία ὑ δρία ι λ σ μ σ μετ ρ ητ ε α ρ μ σκόρδων σπυρίς α μήκων ἐν κλουίωι οἴνου κερ άμιον Χῖον α γρύτης σπυρίς α σκελίδων σπυρίς α ταρίχου σπυρίς α μήκωνος κερ άμιον α ὕρχης ταρίχου α κρεῶν κερ άμιον α ἄλλο κρεῶν κερ άμιον α ταρίχου κερ άμιον α βανωτ ὸς ταρ ίχ ου α ἄ λλο κερ άμιον τα ρίχου α μέλιτος κα ψ άκαι β μέλιτος α ἐλαιῶν Χῖον ἡμ ί κενον α ἐλαίου κερ άμιον κενόν α κρεῶν μοσχείων κερ άμιον α ἐλαιῶν κερ άμιον α οἴνου βανώτιον α οἴνου Κν ιδίου κερ άμια β ἐλαίου ἡμιδεὲς κερ άμιον α μήκωνος βῖκος α στροβίλων σπυρίδιον α οἴνου βανώτιον ὅθεν ἀποταμιευόμεθα α οἴνου ἐπιχωρίου κερ άμιον α οἴνου ὅθεν ἀποχρώμεθα ὄντος Κνιδίου κερ άμιον α μάρσιππος ἐν ὧι ὀθόνια καὶ αὐλαία μήλων στάμνος α κίστη ἰτρίων ὅπλα ἀσπὶς φαρέτρα θυρεός κ ύλισις ἱματίων α λαμπτὴρ λυχνία τράπεζα ἄρτοι Ἀπιακοί ιδ ἄλλη σπυρὶς γρύτης κανᾶ ε Εὐτύχωι σπυρίδες β Ἐφέσου γύριος Χάρμου ῥίσκος ἄλλος ῥίσκος ἡμέτερος ἀριστοφόρων ἀργυρωμάτων σπυρίδες γρύτης β καρύων σπυρίς α ὄξους κερ άμιον ἡμιδεές α ἐν κλουίωι μικρῶι μῆλα ἐν κοφίνωι μέ λιτο ς χαβ ί τια ἐλαίου ἡμικάδ ιον α ὀρτύγων σαλούσιον ἃ ἐνεβαλόμεθα ἐκ τῆς Τετταφου εἰς τὸ πλοῖον· μάρσιππος ἱματίων α ἐλαίνων ἡμικάδιον ἡμιδεές α ἰτρίων κίστη ὅπλα ὁλκεῖον χυτρόγαυλος λυχνία τράπεζα μέλιτος καψάκαι γ καρύων βασιλικῶν σπυρίς α ὀρτύγων βανωτός α σφηνέων κερ άμιον α ὄξους κεράμιον ἡμιδεές α ταρίχου ξενικοῦ χύτρα α κυβίων κερ άμιον α οἴνου Χίου κερ άμια β μήκωνος κερ άμιον α οἴνου κερ άμιον ἡμιδ εές α ἄλλο οἴνου ἡμιδεὲς κερ άμιον α ταρίχου σπυρίς α ἐλαιῶν βανωτός α κρεῶν κερ άμιον α μώιον χαλκωμάτων α κρεῶν μοσχείων κερ άμιον α ἄλλη ταρίχου σπυρίς α χεννίων βανωτὸς ἡμιδ εής α ῥοῶν βῖκος α ἄλλος ῥοῶν βῖκος ἡμιδεής α ὑπογαστρίων ὕρχης α σκόρδων σπυρίς α ἄλλο κερ άμιον ταρίχου ἡμιδεές α μήκωνος σπυρίς α μέλιτος Χαλυβωνίου ἀγ γεῖα ἀν γεῖα δ ῥοῶν ὑδρία α ἄλλη ῥοῶν ὑδρία α στροβίλων σπυρίς α ῥοῶν ὑδρία α μήλων α ἄ λλ η ταρίχο υ χύτρα α ἐλ α ι ῶν κερ άμιον ῥοῶν κερ άμιον ἡμιδεές α ἐλαίου λευκοῦ βαν ω τὸς ἡμιδεής α οἴνο υ βα ν ω τ ὸς ἡμιδεής α μήλων βῖκος α οἴνου παλαιοῦ κερ άμιον α μήκωνος σ πυρίς α Χῖον ἐν ὧι ἐλαῖαι βῖκος ἡμιδεὴς μήκωνος α οἴνου βανωτός α ἐλαιῶν κερ άμιον Κνίδιον ἡμιδε ές α ἐλαίου κερ άμιον α οἴνου Κ νιδίου κερ άμια β στροβίλων σ π υρίδι ον μικρόν οἰναγεῖον μέλιτος κεράμιον Λευκάδιον α ἐλαίου λευκοῦ τρί χ ους,,False
p.iand.zen.54,110103,110103,p.iand.zen;;54,p.iand.zen.54,,,,grc,ε ἰς Χοιὰχ δραχμαὶ β τριώβολον κα ὶ Ἡρα κλείδηι Ὀρσενοῦφι Τεῶτι Τέωι Νεχθοσείρει Σ τ κ υσει Στεφάνωι Ἰναρῶι Νεχθειμίνι Τε Ὀννώφρι Ἀπολλωνίωι Σα μῶτι ἑκάστωι δραχμαὶ β τριώβολον γίνονται δραχμαὶ λε Κ ο μ ο άπιος ὑπουργ ῶ ι εἰς Ἀ πελλαῖον Αἰγυπ τίων δὲ ἀργυ ρίου δραχμαὶ ιδ ιβ δραχμαὶ α τετρώβολον τὸ λοιπὸν τοῦ γιν ο μένου εἰς τ ὴ ν τ ὴ γ γ ῆν ν ἐλα ί νων Αρν μηλεῶν ἐα ρ ινῶν ῥοῶν θ ἀπίων μ μηλεῶ ν ν μυρσίνης ρλ συκίνων ων Ἀπ κ,,False
p.iand.zen.55,110104,110104,p.iand.zen;;55,p.iand.zen.55,,,,grc,ἕκασ τ ος λγ θ Φαῶφι εἰς ϛ ἀ ν ὰ ζ δραχμ μβ Ἁθ ὺρ εἰς ϛ ἀν ὰ ζ δραχμ μβ γίνονται ιβ εἰς τὸ αὐ τὸ τ εἰς τὸν ξ ἀρου ρ μ ὡς τῆς ἀρου ρ δραχμ η δραχμ τ κ κ ἀρου ρ ἀν ὰ δραχμ δ δραχμ π ν δραχμ υ εἰς τοὺς ἐρ γάτα ς τοὺς κα τ,,False
p.iand.zen.56,110105,110105,p.iand.zen;;56,p.iand.zen.56,,,,grc,ἔτους λγ λόγος π α ρὰ κριθῆς λ η μμάτων καὶ ἀνη λωμάτ ω ν Ἁθὺρ εἰλ η ἐργάτ αις β ἀν ὰ κ ἡμε ρ ῶν,,False
p.iand.zen.57,1344,1344,p.iand.zen;;57,p.iand.zen.57,III sac,,Philadelphia,grc,α εἰς τὸν πη ιβ ιβ 𐅵 γ λοιπαὶ σησάμου Ἀφλε γ ς ιβ κδ τ ν η ς ιβ κδ μήκωνος Ἀλ γ ς κ ροτῶν ος ροθ γ ς ση σά μου εἰς τὰ ἐλαιούρ γ ι α την Κορράγωι Ἀ ρσινο ί την τῶι τριακοντα χ οινίκωι ἄλλαι ἄλλαι μ ή κωνος τῶι ἐννεακαιεικοσι χ οινίκωι ση σά μου τ ῶι ὡς αύτως λδ ἔτους σησάμου δ δ σ ιτολόγωι τῶι τριακοντα χ οινίκωι ς μήκωνος σ ἀρ ταβ Αωμε κάθαρσιν ὡς τῶν ἀν ηλώματος σησ άμου Αϡ ο θ β μή κωνος Ἀω ν ϛ κρο τῶνος Ἀφκϛ,,False
p.iand.zen.58,110106,110106,p.iand.zen;;58,p.iand.zen.58,,,,grc,ε δ α 𐅵 α α 𐅵 ιζ ν εἰς τὸν τριακοντα χ οινίκωι κρ οτῶνος τ τοε υϙ σν ωμε χξγ ἀνὰ ?,,False
p.iand.zen.59,110107,110107,p.iand.zen;;59,p.iand.zen.59,,,,grc,Μικίων μν ᾶς ιε Ἱέρων ιε Δρ Πεισιστράτωι εἰς ἐγκοίμητρον μν ᾶς η Πεισιστρ ά τ ω ι μη μν ᾶς ε,,False
p.iand.zen.6,2480,2480,p.iand.zen;;6,p.iand.zen.6,256 BC,-256.0,Philadelphia,grc,"ἔτους κθ , Τῦβι β . ἔχει Ἀλέξ ανδρος Δρόμω νος εἰ ς ξυλοκοπίαν καὶ ἐμ πυρισμὸν ἀρου ρῶν ε ἀν ὰ δραχμὰς β τριώβολον γίνονται δραχμαὶ ιβ τριώβολον . ἔτους κθ , Τῦβι β . ἔχει Ἀλέ ξανδ ρ ος Δρόμωνος εἰς ξυλ οκοπίαν καὶ ἐμπ υ ρισμὸν ἀρο υ ρῶν ε ἀν ὰ δραχμὰς β τριώβολον γίνονται δραχμαὶ ιβ τριώβολον .",,False
p.iand.zen.60,110108,110108,p.iand.zen;;60,p.iand.zen.60,,,,grc,vestiges Θ εοδώ ρου οὗ δέδω κ ε εἰς τὸ ε ἔτος · vestiges Ζήνων ἐν ὧ ι τὸ μναιῆον εἶχεν σλγ διωβολ . ἔτους ϛ Φαμ ε νὼθ ιβ Δοξαί ω ι ρ middot middot ιζ ἄλλας ρ middot middot κδ ἄλλας ξ middot middot κδ ἄλλας middot καὶ Ἡρακλε ώτηι middot τοῦ ἱματι σμ ο ῦ Κ λέω νι π ρόχρησι ν middot καὶ Ἡρακλε ώτηι middot τοῦ παρὰ Νέστου α ρ παιδ οτ ρί βο υ middot Φιλίσκου μ middot Διενυσί ω ι middot Ἀλ ύπ ω ι εἰ ς κιθῶ να κ κϛ,,False
p.iand.zen.61,110109,110109,p.iand.zen;;61,p.iand.zen.61,,,,grc,τούτου εἰς τὰ ἐλαιούργια τ Ἀρκδ,,False
p.iand.zen.62,110110,110110,p.iand.zen;;62,p.iand.zen.62,,,,grc,μη ς μη κ ων ο ς σὺν τω ια τ ῶ ι ἐν Ἡφ αισ τ αδι δι τι κροτῶνος vac. χ κριθῶν vac. Δσκδ,,False
p.iand.zen.63,110111,110111,p.iand.zen;;63,p.iand.zen.63,,,,grc,𐅵 χ οίνικ ϛ β 𐅵 χ οινικ εἰς τὸ αὐτὸ ἀρ ταβ γ δ χ οίνικ ϛ 𐅵 ἔ χει ἀγοραστοῦ ἀρ ταβ β ἀφ᾽ ὧν καὶ Δάμει τῶι παρὰ προ σ γεγενημένωι χ οῖνικ α γίνονται χ οίνικ α 𐅵 γίνονται γίνονται θ 𐅵,,False
p.iand.zen.64,110112,110112,p.iand.zen;;64,p.iand.zen.64,,,,grc,κριθὴν κρειθὴν τοῖς προσάξουσ ιν τ ὸν σιτοβολῶν α Ποεσενθευ κομ ι Πα νερεῦτι ἀρου ρ ρ δραχμ α ὀβολ 4 καὶ κλι Κυνίσκο ἐρ γάταις ουσιν οἱ οἰκ υ ἀπο τ χωρὶς τ ῶν Ἡδύλου α τρου ϙγ ὀβολ τ ου θ ὀβολ 2 ὀβολ 1/2 η ὀβολ 4,,False
p.iand.zen.65,110113,110113,p.iand.zen;;65,p.iand.zen.65,,,,grc,τ ου κ κ ράτει α πυροῦ οὗ κ εις ωσαν π ε κβ ωνι σιτ ομ ετρη πυροῦ Συρίο υ ράνει εἰς σπέ ρμα πυ ροῦ πυ ροῦ επι κ,,False
p.iand.zen.66,110114,110114,p.iand.zen;;66,p.iand.zen.66,,,,grc,α 𐅵 α 𐅵 α 𐅵 ἀρ τάβη πυ ροῦ α 𐅵 α 𐅵 α 𐅵 α 𐅵 α 𐅵 α 𐅵,,False
p.iand.zen.67,110115,110115,p.iand.zen;;67,p.iand.zen.67,,,,grc,Κρότωι Κιλικᾶι Ἄγρωνι γίνεται αρ χ γ 𐅵 τῆι κυνί Ευ Αρ π του ἐλάσσ ω χ οινικ ι νι ωι ι ωι ἔλασσον χ δ Ἀρτεμ Μίδαι Ἀπολ λ γίνεται αρ χ Κι λικᾶι τ γίνεται Μ ηνοδώ ρωι Δημη τ ρίωι κ γίνεται αρ χ δ ιππο ς Γλ α υκίας Κλ άδος γίνεται αρ χ ια ἐλάσσ ω χ Π λάτων Ἀ κά μαντι Κ τήσωνι απο ε νωι ωι Δρό μωνι Σ αρανι ωνι Νι κασίωνι Ἡ ρα κλίδηι γίνεται αρ χ ιζ ἐλ άσ σω Κ τήσωνι Ἀ σκληπιά δ ηι Κ ε φάλων ι Δ ρόμωνι γίνεται αρ χ δ Δ ωρόθεος α ρχος λ γίνεται αρ χ β,,False
p.iand.zen.68,110116,110116,p.iand.zen;;68,p.iand.zen.68,,,,grc,παρὰ τοῦ ζυτοποιοῦ δραχμαὶ ξ μισθὸν τῶν Ἑρμογένει ε ἰ ς χά ρακ α ς τὰ ς ι ἀνὰ δραχμὰς ⟦ ἀρου ρ ι ⟧ χωρὶς ὧν ἔχει πρότερον δραχμῶν κε Εὐεμπόλωι εἰς τὸν βοτανισμὸν των ἀμπέλ ου τὰ λοιπ ὰ Εὐεμπόλωι ἔχ εις τὴν τα τα φρ είαν τοῦ Ἀνδρο αν ἀ μ πελῶν ος τ άφρ ω ν τῶν ἀπὸ βορρᾶ εἰ ς νότον ὡς τοῦ σχοινίου διώβολον γίνεται ἀνὰ σχοινία ε καὶ ἀπὸ ἀπὸ ἀ πη λ ιώ του π ρὸς λίβ α σχοιν ι μισθοῦ τ ν λογησον καὶ Ἀπολλώνιος vestiges ἀ φʼ ὧν ἔ χουσιν Ζ ήνωνι εἰς Φιλα δέ λφειαν,,False
p.iand.zen.69,110117,110117,p.iand.zen;;69,p.iand.zen.69,,,,grc,vestiges γ εἰς ἄλλα ε τὰ ἀροτριῶν τ α ἐ ν τῶι ἀμ πελῶνι τῶι ἐν τῆ ι ὑφάμμωι πεντώβολον δ ζεύ γεσιν ε τὰ ἀροτριῶντα ἐν τῶι ἀμπελῶνι τῶι ἐν τῆι ὑφάμμωι πεντώβολον ϛ ζεύ γεσιν ζ τοῖς ἀροτριῶσι ἐν τῶι ἀμπελῶνι τῶι ἐν τῆ ι ὑφάμμωι διώβολον διώβολον διώβολον διώβολον διώβολον διώβολον,,False
p.iand.zen.7,2481,2481,p.iand.zen;;7,p.iand.zen.7,256 BC,-256.0,Philadelphia,grc,"ἔτους κθ , Τῦβι ι ζ . ἔχει Ὀννῶ φρις Ἁραπ άτ ιος εἰς βο τανισμὸν δραχμὰς δ . ἔτους κθ , Τῦβι ι ζ . ἔχει Ὀν νῶφρις Ἁρ απ άτιος εἰς βοτα ν ισ μ ὸν ἧς ἔ χει γῆς δραχμὰς δ .",,False
p.iand.zen.70,110118,110118,p.iand.zen;;70,p.iand.zen.70,,,,grc,ζ γ πο ιε η 𐅵 δ 𐅵 vestiges φ ε ν ι ε αὐτόχρους δ λευκὸς α μν ᾶς ιβ 𐅵 νβ 𐅷 β 𐅵 τάλ αντον α μν ᾶς δ 𐅵 δ αθης μν ᾶς μν ᾶς ἀφ’ ὧν ἐπρα ξ,,False
p.iand.zen.71,110119,110119,p.iand.zen;;71,p.iand.zen.71,,,,grc,καὶ χαλ κ τῶν θ κτ ἀ πὸ τρα π έζης ἀ πὸ τρα π έζης Νι κ άνωρ εω νι εἰς τ α εἰ ς τὰ ἱμάτ ια ν α ἀγορασθ το μ ων ἐπὶ διέδρ ιον αγεια ε ἰς τὸ τ ε τ ουσ ἔχ ει ἀπὸ τραπέζ ης ητε ει ε ἀπὸ τοῦ των,,False
p.iand.zen.72,110120,110120,p.iand.zen;;72,p.iand.zen.72,,,,grc,τι δραχμ δ τοῖς παισὶν εἰς τὰ ἐπιτήδεια ἐπιτήδεα δραχμ δ καὶ Κρό κ τ ωι δραχμ ρ καὶ Ζήνωνι δραχμ μ γίνονται δραχμαὶ σλ vestig,,False
p.iand.zen.73,110121,110121,p.iand.zen;;73,p.iand.zen.73,,,,grc,δ γίνονται διώβολον πεντώβολον χα λκοῦς δραχμ ν Χοιὰχ δραχμ θ ε π ροσοφειλομ ε δραχμ π,,False
p.iand.zen.74,110122,110122,p.iand.zen;;74,p.iand.zen.74,,,,grc,vestiges κ η απολ υ κε λογ διὰ Λιμναίου Φ α ῶφι δραχμ μ λ ου διὰ Σατύρου Ἁθὺρ δραχμ η κ,,False
p.iand.zen.75,110123,110123,p.iand.zen;;75,p.iand.zen.75,,,,grc,λ α διώβολον γ γίνονται δραχμαὶ γ διώβολον βουσι δραχμ ι κ α θόλου δραχμ ι γίνονται δραχμαὶ κ δραχμ ι γίνονται δραχμαὶ λ ξζ πεντώβολον,,False
p.iand.zen.76,110124,110124,p.iand.zen;;76,p.iand.zen.76,,,,grc,λοιπ ἀβροχ Στάχυι φ ἐπʼ ἀρίστωι ζ ὑ πὲ ρ αὐτοῦ φόρετρα σχε εἰς τὰ Ἀπολλ ωνίου ῥοαὶ τ βαλανεῖ Ἀρτ ε μ,,False
p.iand.zen.77,110125,110125,p.iand.zen;;77,p.iand.zen.77,,,,grc,πρὸς Πάσιν Πάσειν πα ὠφείλησεν ὠφίλεσεν του ριου,To Pasis [...] owed ...,True
p.iand.zen.78,110126,110126,p.iand.zen;;78,p.iand.zen.78,,,,grc,ησ ο ον α αααα τέ ταρτον ο ς ν ς λα αλ 11- τε ταρτον ο χαν τριώβολον ερτος ληγο εν ὄβολὸς τέ ταρτον Ζή ν ωνι Ἁ ρμοδίοι βα λανεῖ ν ἡμιωβέλιον ὄβολὸς ἡμιωβέλιον δραχμαὶ β ὄβολὸς ἡμιωβέλιον χ αλκοῦς,,False
p.iand.zen.79,110127,110127,p.iand.zen;;79,p.iand.zen.79,,,,grc,το ρ καὶ ὄνος εξα καὶ ρ εἰς π υ ρὸν τη ν,,False
p.iand.zen.8,1891,1891,p.iand.zen;;8,p.iand.zen.8,256 BC,-256.0,Philadelphia,grc,ἔτους κθ Τῦβι κ . ἔχει Θέων Πρωτάρ χου εἰς κίκιος φυ τείαν ἀρουρῶν πέντε δραχμὰς δύο τριώβολο ν . ἔτους κθ Τ ῦβι κ . ἔχει Θέων Πρωτάρχου εἰς κίκιος φυ τεί αν ἀρουρῶν πέντε δραχμὰς δύο τριώ βολον .,,False
p.iand.zen.80,110128,110128,p.iand.zen;;80,p.iand.zen.80,,,,grc,vestiges κ αὶ ὥστε ὠλενοστρόφ οι ς ιϛ στυ ε vestiges οἰκοδόμ οις Φα μ ενὼ θ ι στ υ,,False
p.iand.zen.81,110129,110129,p.iand.zen;;81,p.iand.zen.81,,,,grc,Ἐφάρ μοστος Νικάν ωρ Ἀλέ ξανδρο ς Μ ένων Φιλ ώτας Διόδ οτος νος Ἀπ ολλόδ ππος Εὐφ ρ άνω ρ,,False
p.iand.zen.82,110130,110130,p.iand.zen;;82,p.iand.zen.82,,,,grc,τόν Νισύριον vestiges τῶι Νεχθενίβιος υἱῶι Μενεμάχω ι περ α τοῖς ὑπη ρέ ταις τῶι Νισυρ ίωι Ζηνοδώρωι Δημητρί ο υ Νικάνδρωι Δεξιλά ωι Σιμύλωι ἀδελφῶι Θεοδώρωι Ἰάσ ω νι κ ηρ ν ι Ἀπολλωνίωι ϛ Ἡρακλείδει Θώρακι τῶι καὶ Ἀντιλέ οντι λ τωι τῶι παρὰ Σωσ,,False
p.iand.zen.9,110063,110063,p.iand.zen;;9,p.iand.zen.9,,,,grc,ε ο ήσαντες α χος ὅτι τ α χος ε ἰς π λοῖον κ α τιο ν ων ἀ δ ελφῶν Ἀπ ελλαίου ιγ Χοιὰχ β πυ ρ χλωροῦ,,False
